lrp,lat,lon,type,name,district,roadId,chainage,gapPoint
Z5472_LRP002,24.7974997,89.0355274,KmPost,km post missing,BO,Z5472,2,ROAD
Z5472_LRP002a,24.7937497,89.0329438,Bridge,Bridge start R C C,BO,Z5472,2.64,BRIDGE_START
Z5472_LRP002b,24.7937219,89.0329438,Bridge,Bridge end R C C,BO,Z5472,2.65,BRIDGE_END
Z5472_LRP002c,24.7934719,89.0326382,"Turnoff,Right",Right turn,BO,Z5472,2.68,ROAD
Z5472_LRP003,24.7915274,89.0314716,KmPost,km post missing,BO,Z5472,3,ROAD
Z5472_LRP003a,24.7893052,89.0301382,Culvert,Pipe Culvert,BO,Z5472,3.31,ROAD
Z5472_LRP003b,24.7891386,89.0295827,Culvert,Masonry Culvert,BO,Z5472,3.37,ROAD
Z5472_LRP004,24.7861108,89.0264993,KmPost,km post missing,BO,Z5472,4,ROAD
Z5472_LRP005,24.7823049,89.0186104,KmPost,km post misssing,BO,Z5472,5,ROAD
Z5472_LRP005a,24.7822216,89.0156944,Culvert,Pipe Culvert,BO,Z5472,5.31,ROAD
Z5472_LRP006,24.785833,89.0127778,KmPost,km post missing,BO,Z5472,6,ROAD
Z5472_LRP006a,24.7859441,89.0086389,Bridge,Baily Bridge Start,BO,Z5472,6.462,BRIDGE_START
Z5472_LRP006b,24.7861386,89.0080833,Bridge,Baily Bridge end,BO,Z5472,6.52,BRIDGE_END
Z5472_LRP007,24.789583,89.0073056,KmPost,km post missing,BO,Z5472,7,ROAD
Z5472_LRP007a,24.7929719,89.0031389,Culvert,Pipe Culvert,BO,Z5472,7.72,ROAD
Z5472_LRP008,24.7929719,89.0009722,KmPost,km post missing,BO,Z5472,8,ROAD
Z5472_LRP009,24.7970552,88.9946386,KmPost,km post missing,BO,Z5472,9,ROAD
Z5472_LRP009a,24.7971386,88.9931941,"Turnoff,Left",Right Santhaher Sailo link,BO,Z5472,9.12,ROAD
Z5472_LRP009b,24.797083,88.9931941,Culvert,Masonry Culvert,BO,Z5472,9.13,ROAD
Z5472_LRP010,24.7906663,88.9887219,KmPost,km post missing,BO,Z5472,10,ROAD
Z5472_LRP010a,24.7879719,88.9849163,"Turnoff,Right",Left turn,BO,Z5472,10.51,ROAD
Z5472_LRP011,24.7873886,88.9849163,KmPost,Km post missing,BO,Z5472,11,ROAD
Z5472_LRP011a,24.784333,88.9853886,Culvert,Box Culvert,BO,Z5472,11.37,ROAD
Z5472_LRP011b,24.7808882,88.9859441,Culvert,Box Culvert,BO,Z5472,11.63,ROAD
Z5472_LRP012,24.7787771,88.9858052,KmPost,Km post missing,BO,Z5472,12,ROAD
Z5472_LRP012a,24.7790827,88.9829716,Culvert,Box Culvert,BO,Z5472,12.12,ROAD
Z5472_LRP012b,24.7796382,88.9816104,RailRoadCrossing,Rail Road Crossing,BO,Z5472,12.17,ROAD
Z5472_LRP012c,24.7797216,88.9812771,Culvert,Box Culvert,BO,Z5472,12.2,ROAD
Z5472_LRPE,24.7797493,88.9810271,Others,"End at tarapur and meet with R544 Santhahar, Bogra.",BO,Z5472,12.21,ROAD
Z5472_LRPS,24.8077778,89.0467497,Others,"Start at Rokto Daho Billan more infront of Contract Name Sign board near Adamdighi station ,Adamdighi, Bogra",BO,Z5472,0,ROAD
Z5472_LRPSa,24.8055833,89.0393886,Culvert,Box Culvert,BO,Z5472,0.875,ROAD
Z5476_LRP001,25.50575,89.5925552,KmPost,Km post missing,GB,Z5476,1,ROAD
Z5476_LRP001a,25.5072222,89.5919441,Culvert,Box Culvert,GB,Z5476,1.172,ROAD
Z5476_LRP001b,25.5035833,89.5875552,Bridge,Bridge start R C C,GB,Z5476,1.85,BRIDGE_START
Z5476_LRP001c,25.5036944,89.5874997,Bridge,Bridge end R C C,GB,Z5476,1.87,BRIDGE_END
Z5476_LRP002,25.5165833,89.5858052,KmPost,Belka 1 km,GB,Z5476,2.4,ROAD
Z5476_LRP002a,25.5177771,89.5848886,Culvert,Pipe Culvert,GB,Z5476,2.57,ROAD
Z5476_LRP003,25.524416,89.580916,KmPost,Belka 0 km,GB,Z5476,3.4,ROAD
Z5476_LRPE,25.5244438,89.5808327,Others,"End at Belka Chowrastar more ,SAundorganj, Gaibandha.",GB,Z5476,3.41,ROAD
Z5476_LRPS,25.4971663,89.5931108,Others,"Start at Dhupni more from Z5613, Sundorganj, Gaibandha.",GB,Z5476,0,ROAD
Z5501_LRP001,25.073666,89.034333,KmPost,Infor.missing,JP,Z5501,0.292,ROAD
Z5501_LRP001a,25.0738882,89.0387497,Culvert,Pipe culvert,JP,Z5501,0.728,ROAD
Z5501_LRP002,25.0742216,89.0442219,KmPost,Information missing,JP,Z5501,1.292,ROAD
Z5501_LRP003,25.0747216,89.0541111,KmPost,Information missing,JP,Z5501,2.292,ROAD
Z5501_LRP003a,25.0748327,89.0558333,Bridge / Bridge,Baily Bridge start / Baily Bridge end,JP,Z5501,2.468,ROAD
Z5501_LRP004,25.0753049,89.064,KmPost,Information missing,JP,Z5501,3.292,ROAD
Z5501_LRP005,25.0730549,89.0738049,KmPost,Km post missing,JP,Z5501,4.292,ROAD
Z5501_LRP005a,25.0729716,89.0740827,Culvert,Box Culvert,JP,Z5501,4.344,ROAD
Z5501_LRP005b,25.0711382,89.0809716,Bridge,Baily Bridge start,JP,Z5501,5.064,BRIDGE_START
Z5501_LRP005c,25.0710549,89.0812771,Bridge,Baily Bridge end,JP,Z5501,5.1,BRIDGE_END
Z5501_LRP006,25.0706104,89.0831104,KmPost,Infor.missing,JP,Z5501,5.292,ROAD
Z5501_LRP006a,25.0688327,89.0897497,Bridge,Baily Bridge start,JP,Z5501,5.992,BRIDGE_START
Z5501_LRP006b,25.068666,89.0903886,Bridge,Baily Bridge end,JP,Z5501,6.06,BRIDGE_END
Z5501_LRP007,25.0680549,89.0927219,KmPost,Km post missing,JP,Z5501,6.292,ROAD
Z5501_LRP007a,25.0671104,89.0957219,"SideRoad,Left",R550 (Bottoli more),JP,Z5501,6.604,ROAD
Z5501_LRP008,25.0649444,89.0978886,KmPost,Infor.missing,JP,Z5501,6.994,ROAD
Z5501_LRP008a,25.0637222,89.0994997,Culvert,Slab Culvert,JP,Z5501,7.198,ROAD
Z5501_LRP009,25.0594722,89.10525,KmPost,Infor.missing,JP,Z5501,7.984,ROAD
Z5501_LRP009a,25.0568611,89.1089444,Culvert,Masonry culvert,JP,Z5501,8.452,ROAD
Z5501_LRP009b,25.0546667,89.1123611,Culvert,Masonry culvert,JP,Z5501,8.876,ROAD
Z5501_LRP010,25.0543333,89.1129167,KmPost,Km post broken,JP,Z5501,8.952,ROAD
Z5501_LRP010a,25.0542222,89.113,Culvert,Box culvert,JP,Z5501,8.972,ROAD
Z5501_LRP010b,25.0515556,89.1147222,Culvert,Masonry culvert,JP,Z5501,9.308,ROAD
Z5501_LRP011,25.0467219,89.1174716,KmPost,Infor.missing,JP,Z5501,9.924,ROAD
Z5501_LRPS,25.0735549,89.0318327,Others,"Start at Pacca er matha &Intersection with Z5459,Dadra Jointigram Joypurhat.",JP,Z5501,0,ROAD
Z5501_LRPSa,25.0735827,89.0331104,Bridge,R.C.C Bridge start,JP,Z5501,0.127,BRIDGE_START
Z5501_LRPSb,25.0735827,89.0332216,Bridge,R.C.C Bridge end,JP,Z5501,0.14,BRIDGE_END
Z5503_LRP001,25.1025,89.0268604,KmPost,"Joypurhat 0 km,Hili 21 km",JP,Z5503,0.002,ROAD
Z5503_LRP001a,25.1046389,89.0271104,Culvert,Box culvert,JP,Z5503,0.252,ROAD
Z5503_LRP001b,25.10625,89.0271938,Culvert,Box Culvert,JP,Z5503,0.425,ROAD
Z5503_LRP001c,25.1075278,89.0268604,Culvert,Cross Drain Culvert,JP,Z5503,0.595,ROAD
Z5503_LRP002,25.1121111,89.0273049,KmPost,Info  missing,JP,Z5503,1.115,ROAD
Z5503_LRP002a,25.1123056,89.027416,Culvert,Box culvert,JP,Z5503,1.138,ROAD
Z5503_LRP003,25.1212216,89.0293049,KmPost,Km post missing,JP,Z5503,2.11,ROAD
Z5503_LRP003a,25.1206938,89.0292493,Culvert,Slab Culvert,JP,Z5503,2.112,ROAD
Z5503_LRP003b,25.1259993,89.0319993,Culvert,Box Culvert,JP,Z5503,2.786,ROAD
Z5503_LRP004,25.1277493,89.0318882,KmPost,Panchbibi 7 km,JP,Z5503,2.96,ROAD
Z5503_LRP004a,25.1283604,89.0320549,Culvert,Box culvert,JP,Z5503,3,ROAD
Z5503_LRP004b,25.1319993,89.0313049,"SideRoad,Right",Joypurhat By Pass Road (Z5504),JP,Z5503,3.455,ROAD
Z5503_LRP005,25.135833,89.028666,KmPost,Hili 16 km,JP,Z5503,3.98,ROAD
Z5503_LRP005a,25.1361108,89.0284438,RailRoadCrossing,Rail Road crossing,JP,Z5503,4.036,ROAD
Z5503_LRP005b,25.1396386,89.0254438,Culvert,Box culvert,JP,Z5503,4.527,ROAD
Z5503_LRP005c,25.1424719,89.0230549,Culvert,Box culvert,JP,Z5503,4.921,ROAD
Z5503_LRP006,25.1435274,89.0231104,KmPost,Hili 16 km,JP,Z5503,5.05,ROAD
Z5503_LRP007,25.1521111,89.0225827,KmPost,Panchbibi 4 km,JP,Z5503,6.03,ROAD
Z5503_LRP007a,25.1550278,89.0227771,Culvert,Box culvert,JP,Z5503,6.391,ROAD
Z5503_LRP008,25.1608889,89.0209438,KmPost,Information missing,JP,Z5503,7.05,ROAD
Z5503_LRP008a,25.1690271,89.019916,Culvert,Box culvert,JP,Z5503,7.993,ROAD
Z5503_LRP009,25.1696104,89.0198049,KmPost,Hili 13 km,JP,Z5503,8.05,ROAD
Z5503_LRP009a,25.1762771,89.0197216,Culvert,Masonry Culvert,JP,Z5503,8.814,ROAD
Z5503_LRP010,25.1784438,89.019416,KmPost,Hili 12 km,JP,Z5503,9.05,ROAD
Z5503_LRP010a,25.1854719,89.0183049,Culvert,Box Culvert,JP,Z5503,9.847,ROAD
Z5503_LRP010b,25.1858052,89.0179716,"SideRoad,Right",Road to Gorahat Z 5856,JP,Z5503,9.905,ROAD
Z5503_LRP010c,25.186333,89.0176382,Culvert,Cross Drain Culvert,JP,Z5503,9.955,ROAD
Z5503_LRP011,25.1871663,89.0171938,KmPost,Km post missing,JP,Z5503,10.05,ROAD
Z5503_LRP011a,25.1885552,89.0164167,RoundAbout,Panhmatha more,JP,Z5503,10.156,ROAD
Z5503_LRP011b,25.1888886,89.0162778,Culvert,Slab Culvert,JP,Z5503,10.196,ROAD
Z5503_LRP012,25.1954997,89.0149167,KmPost,Hili 10 km,JP,Z5503,11.05,ROAD
Z5503_LRP012a,25.20225,89.0140278,Culvert,Box culvert,JP,Z5503,11.833,ROAD
Z5503_LRP013,25.2040833,89.0132778,KmPost,Hili 9 km,JP,Z5503,12.05,ROAD
Z5503_LRP013a,25.2063333,89.01225,Culvert,Box culvert,JP,Z5503,12.331,ROAD
Z5503_LRP013b,25.2114167,89.0116111,Culvert,Box Culvert,JP,Z5503,12.91,ROAD
Z5503_LRP014,25.2130833,89.0118611,KmPost,Hili 8 km,JP,Z5503,13.13,ROAD
Z5503_LRP014a,25.2210549,89.0127222,Culvert,Box culvert,JP,Z5503,14.057,ROAD
Z5503_LRP015,25.2215827,89.0128056,KmPost,Hili 7 km,JP,Z5503,14.058,ROAD
Z5503_LRP015a,25.2301104,89.0123889,Culvert,Box culvert,JP,Z5503,14.973,ROAD
Z5503_LRP016,25.2308882,89.01225,KmPost,Hili 6 km,JP,Z5503,15.06,ROAD
Z5503_LRP016a,25.2332771,89.0117778,Culvert,Box culvert,JP,Z5503,15.333,ROAD
Z5503_LRP016b,25.2363886,89.0109167,Culvert,Box culvert,JP,Z5503,15.687,ROAD
Z5503_LRP016c,25.238083,89.0100556,Culvert,Box culvert,JP,Z5503,15.907,ROAD
Z5503_LRP017,25.2401663,89.00975,KmPost,Km post missing,JP,Z5503,16.06,ROAD
Z5503_LRP018,25.2497219,89.0088056,KmPost,Km post missing,JP,Z5503,17.06,ROAD
Z5503_LRP018a,25.2515833,89.0094167,Culvert,Box culvert,JP,Z5503,17.282,ROAD
Z5503_LRP019,25.2569167,89.0095278,KmPost,Hili 3 km,JP,Z5503,18.06,ROAD
Z5503_LRP019a,25.25795559,89.01028333,RailRoadCrossing,Khulna-Parbatipur Rail Road Crossing,JP,Z5503,18.23,ROAD
Z5503_LRP019b,25.2590556,89.0110833,Culvert,Box culvert,JP,Z5503,18.41,ROAD
Z5503_LRP020,25.2641389,89.01325,KmPost,Hili 2 km,JP,Z5503,19.12,ROAD
Z5503_LRP020a,25.2705271,89.0134167,Culvert,Box culvert,DJ,Z5503,19.85,ROAD
Z5503_LRP020b,25.2716382,89.0133889,"SideRoad,Right / SideRoad,Right",Road to Kalai(Z5509) / Road to Kalai(Z5509),DJ,Z5503,19.96,ROAD
Z5503_LRP021,25.2727216,89.0131667,KmPost,Hili 1 km,DJ,Z5503,20.1,ROAD
Z5503_LRP021a,25.277416,89.0129167,Culvert,Cross Drain,DJ,Z5503,20.33,ROAD
Z5503_LRP021b,25.277916,89.0128333,Culvert,Cross Drain,DJ,Z5503,20.46,ROAD
Z5503_LRP021c,25.280666,89.0129167,Culvert,Box Culvert,DJ,Z5503,20.55,ROAD
Z5503_LRP022,25.2813882,89.0132222,KmPost,Km post missing,DJ,Z5503,21.1,ROAD
Z5503_LRP022a,25.2819438,89.0133889,Culvert,R.C.C culvert,DJ,Z5503,21.16,ROAD
Z5503_LRP022b,25.2817493,89.0120556,"Culvert / Turnoff,Left",Box culvert / Left turn,DJ,Z5503,21.3,ROAD
Z5503_LRP022d,25.2813327,89.0098889,"SideRoad,Right","Z 5854, Right to Birampur road",DJ,Z5503,21.4,ROAD
Z5503_LRP022e,25.281166,89.0075278,RailRoadCrossing,Khulna Sayedpur Rail Road  Crossing,DJ,Z5503,21.81,ROAD
Z5503_LRPE,25.2811938,89.0071944,Others,End at Main Piller No .285.Its Bangla at Bangladesh End,DJ,Z5503,21.825,ROAD
Z5503_LRPS,25.1024167,89.0268882,Others,"Road Start at Pachur More infront of Central Mosjid Market.Intersection at R-550&Z5503,Joypurhat.",JP,Z5503,0,ROAD
Z5504_LRP001,25.0947219,89.0754438,KmPost,Info missing,JP,Z5504,1.02,ROAD
Z5504_LRP001a,25.0947774,89.0754716,Culvert,Box Culvert,JP,Z5504,1.026,ROAD
Z5504_LRP001b,25.0948886,89.0755827,"SideRoad,Right",Right Z5855,JP,Z5504,1.046,ROAD
Z5504_LRP001c,25.0950274,89.0753882,Culvert,R C C Culvert,JP,Z5504,1.068,ROAD
Z5504_LRP001d,25.0971386,89.0717771,Culvert,Slab Culvert,JP,Z5504,1.508,ROAD
Z5504_LRP001e,25.0978052,89.070916,Culvert,Box Culvert,JP,Z5504,1.62,ROAD
Z5504_LRP001f,25.0991386,89.0692493,Culvert,Box Culvert,JP,Z5504,1.844,ROAD
Z5504_LRP002,25.1000556,89.068166,KmPost,Puranpail 5.40 km Hili 23 km,JP,Z5504,1.994,ROAD
Z5504_LRP002a,25.10225,89.0651944,Culvert,Box Culvert,JP,Z5504,2.381,ROAD
Z5504_LRP002b,25.1029722,89.0634444,Culvert,R C C Culvert,JP,Z5504,2.574,ROAD
Z5504_LRP002c,25.1034167,89.0625833,Culvert,Slab Culvert,JP,Z5504,2.676,ROAD
Z5504_LRP002d,25.1035833,89.0623056,Culvert,Brick Culvert,JP,Z5504,2.708,ROAD
Z5504_LRP003,25.1055278,89.0601944,KmPost,Info Missing,JP,Z5504,3.014,ROAD
Z5504_LRP003a,25.109,89.0568889,Culvert,Box Culvert,JP,Z5504,3.532,ROAD
Z5504_LRP003b,25.1105,89.0553889,Culvert,Box Culvert,JP,Z5504,3.756,ROAD
Z5504_LRP004,25.1123889,89.0545,KmPost,Hilly 21 km,JP,Z5504,3.989,ROAD
Z5504_LRP004a,25.1127778,89.0540833,Culvert,Box Culvert,JP,Z5504,4.048,ROAD
Z5504_LRP005,25.1188327,89.0482774,KmPost,Info not Clear,JP,Z5504,4.974,ROAD
Z5504_LRP006,25.1248882,89.0415274,KmPost,Info missing,JP,Z5504,5.944,ROAD
Z5504_LRP006a,25.1276938,89.0382497,Culvert,R C C Culvert,JP,Z5504,6.416,ROAD
Z5504_LRP007,25.1299993,89.0339719,KmPost,Info missing,JP,Z5504,6.924,ROAD
Z5504_LRPE,25.1319993,89.0313882,Others,Road end at puranpail in front of RHD sign Board and intersect Z5503 Joypurhat.,JP,Z5504,7.274,ROAD
Z5504_LRPS,25.0876663,89.0692771,Others,Start at Hitchmi bazar in front of Mithu store and intersection with R550 Joypurhat,JP,Z5504,0,ROAD
Z5504_LRPSa,25.091333,89.0723604,Culvert,Pipe Culvert,JP,Z5504,0.52,ROAD
Z5504_LRPSb,25.0939719,89.074666,Culvert,Slab Culvert,JP,Z5504,0.9,ROAD
Z5505_LRP001,24.9588889,89.349083,KmPost,Km post missing,BO,Z5505,1,ROAD
Z5505_LRP001a,24.9595,89.3489163,Culvert,Box culvert,BO,Z5505,1.07,ROAD
Z5505_LRP001b,24.9618889,89.3463052,Culvert,Box culvert,BO,Z5505,1.47,ROAD
Z5505_LRP001c,24.96525,89.3443052,Culvert,Box culvert,BO,Z5505,1.915,ROAD
Z5505_LRP002,24.9661111,89.3441108,KmPost,Km post missing,BO,Z5505,2,ROAD
Z5505_LRP002a,24.973166,89.3415274,Culvert,Box Culvert,BO,Z5505,2.84,ROAD
Z5505_LRP003,24.9742216,89.3406108,KmPost,Km post missing,BO,Z5505,3,ROAD
Z5505_LRP003a,24.9813049,89.3368886,Culvert,Box culvert,BO,Z5505,3.87,ROAD
Z5505_LRP004,24.982416,89.3368886,KmPost,Km post missing,BO,Z5505,4,ROAD
Z5505_LRP004a,24.986833,89.3358052,Culvert,Box culvert,BO,Z5505,4.525,ROAD
Z5505_LRP004b,24.9897774,89.333333,Culvert,Box culvert,BO,Z5505,4.965,ROAD
Z5505_LRP005,24.9900552,89.3331104,KmPost,Km post missing,BO,Z5505,5,ROAD
Z5505_LRP006,24.9971941,89.3271104,KmPost,Km post missing,BO,Z5505,6,ROAD
Z5505_LRP006a,25.0029167,89.3208327,Culvert,Box culvert,BO,Z5505,6.892,ROAD
Z5505_LRP007,25.0035278,89.3198049,KmPost,Km post missing,BO,Z5505,7,ROAD
Z5505_LRP007a,25.0080556,89.3156389,Culvert,2 Vent Box Culvert,BO,Z5505,7.637,ROAD
Z5505_LRP007b,25.0076667,89.3155278,Culvert,2 vent Box Culvert,BO,Z5505,7.655,ROAD
Z5505_LRP007c,25.00875,89.3155,Bridge,Start of Bridge,BO,Z5505,7.777,BRIDGE_START
Z5505_LRP007d,25.0091111,89.3155833,Bridge,End of Bridge,BO,Z5505,7.81,BRIDGE_END
Z5505_LRP008,25.0106111,89.3161667,KmPost,Km post missing,BO,Z5505,8,ROAD
Z5505_LRP008a,25.0182216,89.3168604,Culvert,Box culvert,BO,Z5505,8.857,ROAD
Z5505_LRP009,25.0195271,89.3166938,KmPost,Km post missing,BO,Z5505,9,ROAD
Z5505_LRPE,25.0232771,89.3161389,Others,End at Amtoli and meet with R 550 Sibganj Bogra.,BO,Z5505,9.408,ROAD
Z5505_LRPS,24.9499441,89.3494441,Others,Start road from N 5 at mahashastan Bogra.,BO,Z5505,0,ROAD
Z5505_LRPSa,24.9534167,89.3494163,Culvert,Box culvert,BO,Z5505,0.396,ROAD
Z5507_LRP001,25.0275271,89.3608611,KmPost,km post missing,BO,Z5507,1,ROAD
Z5507_LRP001a,25.0310271,89.3588611,Culvert,Box culvert,BO,Z5507,1.427,ROAD
Z5507_LRP001b,25.0340552,89.3568889,Culvert,Box culvert,BO,Z5507,1.827,ROAD
Z5507_LRP001c,25.034833,89.3563056,Culvert,Box culvert,BO,Z5507,1.932,ROAD
Z5507_LRP002,25.0354997,89.3559444,KmPost,km post missing,BO,Z5507,2,ROAD
Z5507_LRP002a,25.0403608,89.3523056,Culvert,Box culvert,BO,Z5507,2.673,ROAD
Z5507_LRP002b,25.0408052,89.3510833,Culvert,Box culvert,BO,Z5507,2.816,ROAD
Z5507_LRP003,25.0412219,89.3493052,KmPost,km post missing,BO,Z5507,3,ROAD
Z5507_LRP004,25.0471663,89.3428886,KmPost,km post missing,BO,Z5507,4,ROAD
Z5507_LRP004a,25.0472497,89.3427497,Bridge,Start of bridge,BO,Z5507,4.015,BRIDGE_START
Z5507_LRP004b,25.047833,89.3423052,Bridge,End of  bridge,BO,Z5507,4.098,BRIDGE_END
Z5507_LRP004c,25.0493608,89.3404163,Culvert,Box culvert,BO,Z5507,4.35,ROAD
Z5507_LRP004d,25.0490552,89.3374163,Culvert,Box culvert,BO,Z5507,4.678,ROAD
Z5507_LRP005,25.0489441,89.3341108,KmPost,km post missing,BO,Z5507,5,ROAD
Z5507_LRP005a,25.0504444,89.3294438,Culvert,Box culvert,BO,Z5507,5.51,ROAD
Z5507_LRP006,25.049833,89.3247771,KmPost,km post missing,BO,Z5507,6,ROAD
Z5507_LRP006a,25.0468052,89.3238327,Culvert,Box culvert,BO,Z5507,6.37,ROAD
Z5507_LRP006b,25.0438886,89.3235827,Culvert,Box culvert,BO,Z5507,6.7,ROAD
Z5507_LRP006c,25.0423608,89.3217493,Culvert,Box culvert,BO,Z5507,6.956,ROAD
Z5507_LRP007,25.0421941,89.3214438,KmPost,km post missing,BO,Z5507,7,ROAD
Z5507_LRP007a,25.0372219,89.3158056,Culvert,R C C Culvert,BO,Z5507,7.805,ROAD
Z5507_LRP008,25.03322094,89.31581477,KmPost,Amtali 1 km,BO,Z5507,8.3,ROAD
Z5507_LRP009,25.0251382,89.3158333,KmPost,Km post missing,BO,Z5507,9.3,ROAD
Z5507_LRP009a,25.0253049,89.3158611,Culvert,Box culvert,BO,Z5507,9.418,ROAD
Z5507_LRPE,25.0231104,89.3161389,Others,End at Amtali andmeet with R 550,BO,Z5507,9.63,ROAD
Z5507_LRPSa,25.0241382,89.3688604,Culvert,Pipe Culvert,BO,Z5507,0.14,ROAD
Z5508_LRP001,25.0376941,89.1223049,KmPost,Information missing,JP,Z5508,0.305,ROAD
Z5508_LRP001a,25.0376108,89.1232493,Culvert,Box culvert,JP,Z5508,0.398,ROAD
Z5508_LRP001b,25.0374997,89.1238882,"Turnoff,Right",Turn of right,JP,Z5508,0.47,ROAD
Z5508_LRP001c,25.0356108,89.1241938,Culvert,Box culvert,JP,Z5508,0.684,ROAD
Z5508_LRP002,25.0339997,89.1258327,KmPost,Information missing,JP,Z5508,0.961,ROAD
Z5508_LRP002a,25.0336663,89.1259716,Culvert,Box culvert,JP,Z5508,1,ROAD
Z5508_LRP002b,25.0323604,89.1270549,Culvert,Masonry Culvert,JP,Z5508,1.182,ROAD
Z5508_LRP002c,25.0295271,89.1290549,"SideRoad,Left",Left Z5039,JP,Z5508,1.564,ROAD
Z5508_LRP002d,25.0287493,89.1289993,Culvert,Box culvert,JP,Z5508,1.648,ROAD
Z5508_LRP002e,25.0283882,89.1289993,Culvert,Slab Culvert,JP,Z5508,1.701,ROAD
Z5508_LRP003,25.0258604,89.1287493,KmPost,km post missing,JP,Z5508,1.961,ROAD
Z5508_LRP003a,25.0240549,89.1285549,Bridge,Start of bridge R C C,JP,Z5508,2.198,BRIDGE_START
Z5508_LRP003b,25.0237771,89.1285271,Bridge,End of bridge R C C,JP,Z5508,2.223,BRIDGE_END
Z5508_LRP003c,25.0194993,89.1284716,Culvert,Box culvert,JP,Z5508,2.686,ROAD
Z5508_LRP003d,25.0184438,89.128416,"Turnoff,Right",Turn of right,JP,Z5508,2.816,ROAD
Z5508_LRP004,25.0182216,89.1275827,KmPost,Information missing,JP,Z5508,2.9,ROAD
Z5508_LRP004a,25.018166,89.1265549,Culvert,Box culvert 2vent,JP,Z5508,3.001,ROAD
Z5508_LRP004b,25.0181382,89.1265271,Culvert,Box Culvert 2 vent,JP,Z5508,3.012,ROAD
Z5508_LRP005,25.0168604,89.118166,KmPost,Information missing,JP,Z5508,3.855,ROAD
Z5508_LRP005a,25.0155556,89.1160833,Culvert,Box culvert,JP,Z5508,4.123,ROAD
Z5508_LRP006,25.0119722,89.1103889,KmPost,Information missing,JP,Z5508,4.826,ROAD
Z5508_LRP006a,25.0116111,89.1097778,Culvert,Box culvert,JP,Z5508,4.9,ROAD
Z5508_LRP006b,25.0091389,89.1058611,Culvert,Box culvert,JP,Z5508,5.386,ROAD
Z5508_LRP007,25.0071944,89.1025556,KmPost,Information missing,JP,Z5508,5.795,ROAD
Z5508_LRP007a,25.0019167,89.0952219,Culvert,Box culvert,JP,Z5508,6.745,ROAD
Z5508_LRP008,25.0017222,89.0949441,KmPost,Information missing,JP,Z5508,6.756,ROAD
Z5508_LRP009,24.9961386,89.0875552,KmPost,Information missing,JP,Z5508,7.738,ROAD
Z5508_LRP010,24.9883886,89.0840552,KmPost,km post Broken,JP,Z5508,8.692,ROAD
Z5508_LRP010a,24.9820271,89.0821382,Culvert,Box culvert,JP,Z5508,9.421,ROAD
Z5508_LRP011,24.9799438,89.0815271,KmPost,Information missing,JP,Z5508,9.662,ROAD
Z5508_LRP011a,24.9771382,89.0793327,Culvert,Masonry Culvert,JP,Z5508,10.048,ROAD
Z5508_LRP011b,24.9744993,89.0761382,"SideRoad,Left",Z 5202,JP,Z5508,10.496,ROAD
Z5508_LRP012,24.9737493,89.0748882,KmPost,Information missing,JP,Z5508,10.662,ROAD
Z5508_LRP012a,24.9730827,89.0742493,Culvert,Box culvert,JP,Z5508,10.762,ROAD
Z5508_LRP013,24.972666,89.0659722,KmPost,Information missing,JP,Z5508,11.612,ROAD
Z5508_LRP013a,24.9724716,89.0658611,Culvert,Box culvert,JP,Z5508,11.622,ROAD
Z5508_LRP014,24.9720827,89.0563333,KmPost,Information missing,JP,Z5508,12.592,ROAD
Z5508_LRP014a,24.97203318,89.05517059,Bridge,Start of Bridge R C C,JP,Z5508,12.706,BRIDGE_START
Z5508_LRP014b,24.9720271,89.0550278,Bridge,End of Bridge R C C,JP,Z5508,12.72,BRIDGE_END
Z5508_LRP014c,24.9722771,89.0503333,Bridge,Bridge start R C C,JP,Z5508,13.203,BRIDGE_START
Z5508_LRP014d,24.9722771,89.05025,Bridge,End of Bridge R C C,JP,Z5508,13.215,BRIDGE_END
Z5508_LRP015,24.9725827,89.0468886,KmPost,Information missing,JP,Z5508,13.557,ROAD
Z5508_LRP015a,24.9726382,89.0454997,Bridge,Start of Bridge R C C,JP,Z5508,13.696,BRIDGE_START
Z5508_LRP015b,24.9726382,89.0453886,Bridge,End of Bridge R C C,JP,Z5508,13.708,BRIDGE_END
Z5508_LRP015c,24.9714993,89.0386108,Culvert,Box culvert,JP,Z5508,14.472,ROAD
Z5508_LRP016,24.9714438,89.0381386,KmPost,Information missing,JP,Z5508,14.517,ROAD
Z5508_LRP017,24.9683604,89.0308049,KmPost,Information missing,JP,Z5508,15.496,ROAD
Z5508_LRP017a,24.9680827,89.0303604,"SideRoad,Left",Left Z5478,JP,Z5508,15.546,ROAD
Z5508_LRP017b,24.9680549,89.0296938,Bridge,End of Bridge R C C,JP,Z5508,15.633,BRIDGE_START
Z5508_LRP017c,24.9681938,89.0291104,Bridge,End of Bridge R C C,JP,Z5508,15.692,BRIDGE_END
Z5508_LRP017d,24.9666111,89.0238882,Culvert,Box Culvert,JP,Z5508,16.378,ROAD
Z5508_LRP018,24.9665556,89.0231382,KmPost,Info missing,JP,Z5508,16.472,ROAD
Z5508_LRP018a,24.9666938,89.0225827,Culvert,Slab Culvert,JP,Z5508,16.522,ROAD
Z5508_LRP018b,24.9668604,89.0204438,Culvert,Slab Culvert,JP,Z5508,16.722,ROAD
Z5508_LRP018c,24.967416,89.0165,RailRoadCrossing,Rail Crossing,JP,Z5508,17.129,ROAD
